방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류
2026-01-09,06:30~07:31,전체,61,55,뷰티,기초화장품,기초케어,세트,기초세트,끌레드벨,"[방송중] 끌레드벨 콜라겐리프팅 기초세트 매니아 (스킨4,로션4,크림4,아이크림4 총16종)",129000,129000,카드 5%,20067409,https://img.shinsegaetvshopping.com/goods/409/20067409_s_20250811161500.jpg,https://www.shinsegaetvshopping.com/display/detail/20067409,뷰티
2026-01-09,07:31~08:31,전체,60,73,생활용품,생활용품,생활잡화류,핫팩,붙이는핫팩,하루온,"[방송에서만,62매]하루온 이지페인 온팩 총 62매(체험찬스2매+편안한 따뜻함+강한 따뜻함)",49800,49800,,20070858,https://img.shinsegaetvshopping.com/goods/858/20070858_l_20260108214119.jpg,https://www.shinsegaetvshopping.com/display/detail/20070858,생활용품
2026-01-09,08:31~09:32,전체,61,81,뷰티,기초화장품,기초케어,크림/젤,탄력크림,성분에디터,**특대용량패키지** 성분에디터 녹는실 아이크림 세트 (아이크림 50ml*7개),99900,99900,카드 5%,20069655,https://img.shinsegaetvshopping.com/goods/655/20069655_s_20251021152335.jpg,https://www.shinsegaetvshopping.com/display/detail/20069655,뷰티
2026-01-09,09:32~10:32,전체,60,75,패션,레포츠의류,골프의류,세트,기타 세트,힐크릭,힐크릭 퍼 베스트 셋업,189000,189000,카드 5%,20069278,https://img.shinsegaetvshopping.com/goods/278/20069278_s_20251023084010.jpg,https://www.shinsegaetvshopping.com/display/detail/20069278,레포츠
2026-01-09,10:32~11:32,전체,60,52,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,리즐온,"(방송에서만 60병 더!) 이선민 알부민 골드 2+2, 총 4박스 (총 120병)",258000,258000,카드 5%,20070221,https://img.shinsegaetvshopping.com/goods/221/20070221_l_20251128165655.jpg,https://www.shinsegaetvshopping.com/display/detail/20070221,건강식품
2026-01-09,11:32~12:33,전체,61,59,뷰티,기초화장품,기초케어,크림/젤,크림,톤28,최현우 패키지] 톤 28 해남 병풀 새벽크림 50g x 6통 +  펩타시카 토너 250ml x 2통,168000,168000,카드 5%,20069720,https://img.shinsegaetvshopping.com/goods/720/20069720_s_20251106121255.jpg,https://www.shinsegaetvshopping.com/display/detail/20069720,뷰티
2026-01-09,12:33~13:33,전체,60,42,패션,여성의류,아우터,가디건,라운드,블루핏,"[론칭가69,000원→2만원↓] 블루핏 알파카 혼방 배색 가디건",49000,49000,,20066554,https://img.shinsegaetvshopping.com/goods/554/20066554_l_20250806134217.jpg,https://www.shinsegaetvshopping.com/display/detail/20066554,PB
2026-01-09,13:33~14:33,전체,60,54,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,조선호텔 포기김치 5kg + 총각김치 2kg,81900,81900,카드 5%,20061372,https://img.shinsegaetvshopping.com/goods/372/20061372_s_20240408111146.jpg,https://www.shinsegaetvshopping.com/display/detail/20061372,일반식품
2026-01-09,14:33~15:34,전체,61,56,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,메이준_알부민,"(방송에서만 2+2박스) 이승남의 활력 알부민 프리미엄 골드 당제로(총 4박스, 120병)",258000,258000,카드 5%,20070270,https://img.shinsegaetvshopping.com/goods/270/20070270_s_20251215135531.jpg,https://www.shinsegaetvshopping.com/display/detail/20070270,건강식품
2026-01-09,15:34~16:34,전체,60,47,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,이자녹스,[방송중]최신상 이자녹스 듀얼커버 쿠션 (본품2+리필2+퍼프3),39000,39000,,20069466,https://img.shinsegaetvshopping.com/goods/466/20069466_s_20251027135731.jpg,https://www.shinsegaetvshopping.com/display/detail/20069466,뷰티
2026-01-09,16:34~17:34,전체,60,64,패션,여성의류,하의,팬츠,캐주얼팬츠,펠틱스,25FW 펠틱스 웜플렉스  패딩 기모 팬츠 3종 여성,49900,49900,,20069388,https://img.shinsegaetvshopping.com/goods/388/20069388_l_20251029081859.jpg,https://www.shinsegaetvshopping.com/display/detail/20069388,여성의류
2026-01-09,17:34~18:35,전체,61,49,신선식품,농산물,과일류,체리,체리,PSK,"[맛보증]칠레산 생체리 2kg, 1박스(개당 26-28mm)",34110,34110,,20070737,https://img.shinsegaetvshopping.com/goods/737/20070737_s_20210105160537.jpg,https://www.shinsegaetvshopping.com/display/detail/20070737,일반식품
2026-01-09,18:35~19:35,전체,60,49,패션,여성의류,아우터,점퍼,다운/패딩,지베르니,25FW 최신상 ! 지베르니 리버시블 퍼패딩 점퍼,39900,39900,,20070461,https://img.shinsegaetvshopping.com/goods/461/20070461_l_20251229134933.jpg,https://www.shinsegaetvshopping.com/display/detail/20070461,여성의류
2026-01-09,19:35~20:35,전체,60,75,패션,여성의류,상의,니트,긴팔,데너,"[런칭가 139,000 → 109,000] 데너 몽골 햇 캐시미어100 NEW 엘리 풀오버 (25FW)",109000,109000,카드 5%,20068583,https://img.shinsegaetvshopping.com/goods/583/20068583_l_20251017093401.jpg,https://www.shinsegaetvshopping.com/display/detail/20068583,여성의류
2026-01-09,20:35~21:36,전체,61,94,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,리즐온,"(방송에서만 60병 더!) 이선민 알부민 골드 2+2, 총 4박스 (총 120병)",258000,258000,카드 5%,20070221,https://img.shinsegaetvshopping.com/goods/221/20070221_l_20251128165655.jpg,https://www.shinsegaetvshopping.com/display/detail/20070221,건강식품
2026-01-09,21:36~22:36,IPTV,60,64,무형서비스,여행/예약서비스,여행(상담),해외(동아시아),해외(동아시아),하나투어,[여행의신세계]하나투어✈대만! 항공+4성호텔+특식+간식+No단체쇼핑+지우펀 야경! 699천원부터,0,0,,20070515,https://img.shinsegaetvshopping.com/goods/515/20070515_l_20260107111914.jpg,https://www.shinsegaetvshopping.com/display/detail/20070515,여행
2026-01-09,21:36~22:36,CATV,60,28,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,메이준_알부민,"(방송에서만 2+2박스) 이승남의 활력 알부민 프리미엄 골드 당제로(총 4박스, 120병)",258000,258000,카드 5%,20070270,https://img.shinsegaetvshopping.com/goods/270/20070270_s_20251215135531.jpg,https://www.shinsegaetvshopping.com/display/detail/20070270,건강식품
2026-01-09,22:36~23:37,전체,61,91,무형서비스,여행/예약서비스,여행(상담),국내,국내,빛나는 제주여행사,"[*빛나는제주]제주도 3박4일 19만9천원단일가, 가파도일주+항공+호텔3박+식사7회",0,0,,20070592,https://img.shinsegaetvshopping.com/goods/592/20070592_l_20260106131258.jpg,https://www.shinsegaetvshopping.com/display/detail/20070592,여행
2026-01-09,23:37~00:37,전체,60,63,뷰티,색조화장품,포인트메이크업,마스카라,마스카라,닥터3,[단독! 본품최다!] 닥터3 블랙 펩타이드 세럼카라 6ml X 5개,59900,59900,카드 5%,20068310,https://img.shinsegaetvshopping.com/goods/310/20068310_s_20250912164657.png,https://www.shinsegaetvshopping.com/display/detail/20068310,뷰티
2026-01-10,00:37~01:38,전체,61,38,패션,레포츠의류,스포츠의류,하의,팬츠,엘르스포츠,25FW] 엘르스포츠 남성 보아퍼 방풍팬츠 3종세트,89900,89900,카드 5%,20069088,https://img.shinsegaetvshopping.com/goods/088/20069088_l_20251022151312.jpg,https://www.shinsegaetvshopping.com/display/detail/20069088,레포츠
2026-01-10,01:38~02:38,전체,60,1,패션잡화,언더웨어,여성,내복,세트,여유,여유(yeoyoo) 모달 웜기모 동내의 2세트(여성),39900,39900,,20068821,https://img.shinsegaetvshopping.com/goods/821/20068821_s_20251219091312.jpg,https://www.shinsegaetvshopping.com/display/detail/20068821,PB
2026-01-10,02:38~03:39,전체,61,1,패션,여성의류,아우터,가디건,라운드,블루핏,"[론칭가69,000원→2만원↓]블루핏 알파카 혼방 레인보우 가디건",49000,49000,,20066556,https://img.shinsegaetvshopping.com/goods/556/20066556_l_20250826135422.jpg,https://www.shinsegaetvshopping.com/display/detail/20066556,PB
2026-01-10,03:39~03:59,전체,20,1,생활용품,위생용품,구강위생용품,구강세척기,기타 구강세척기,파나소닉,[방송에서만 이구성이가격] 파나소닉 제트워셔 NEW포터블 무선 구강세정기 1+1SET(DJ11),129000,129000,카드 5%,20040185,https://img.shinsegaetvshopping.com/goods/185/20040185_s_20230922170935.jpg,https://www.shinsegaetvshopping.com/display/detail/20040185,생활용품
2026-01-10,03:59~04:19,전체,20,1,뷰티,기초화장품,기초케어,크림/젤,크림,닥터3,[단독! 방송에서만 이 가격!] 닥터3 리프테놀 크림 25ml X 6개,69900,69900,카드 5%,20069357,https://img.shinsegaetvshopping.com/goods/357/20069357_s_20251023113924.jpg,https://www.shinsegaetvshopping.com/display/detail/20069357,뷰티
2026-01-10,04:19~05:20,전체,61,1,가공식품,건강식품,건강기능식품,건강기능식품,유산균,유한양행_당큐락,신년특집[방송중 9개월+2주] 유한양행 당큐락 9개월분 +2주,526000,526000,카드 5%,20067708,https://img.shinsegaetvshopping.com/goods/708/20067708_s_20260102100314.jpg,https://www.shinsegaetvshopping.com/display/detail/20067708,건강식품
2026-01-10,05:20~06:20,전체,60,49,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,HLB제약 알부민,"(방송에서만)[3박스]HLB제약 알부민 인텐시브 골드 329(30병 X 3박스, 총 90병)",169000,169000,카드 5%,20069257,https://img.shinsegaetvshopping.com/goods/257/20069257_s_20251028164602.jpg,https://www.shinsegaetvshopping.com/display/detail/20069257,건강식품
2026-01-10,06:20~07:20,전체,60,81,뷰티,기초화장품,기초케어,크림/젤,크림,닥터3,[단독! 방송에서만 이 가격!] 닥터3 리프테놀 크림 25ml X 6개,69900,69900,카드 5%,20069357,https://img.shinsegaetvshopping.com/goods/357/20069357_s_20251023113924.jpg,https://www.shinsegaetvshopping.com/display/detail/20069357,뷰티
2026-01-10,07:20~08:21,전체,61,118,뷰티,이미용기기,미용기기,페이스기기,피부관리기,PMD,[pmd] 풀페이스 리프팅 탄력 밴드 + 리프팅  콜라겐 기초 3종 패키지,198000,198000,카드 5%,20068600,https://img.shinsegaetvshopping.com/goods/600/20068600_s_20250923134755.jpg,https://www.shinsegaetvshopping.com/display/detail/20068600,뷰티
2026-01-10,08:21~09:21,전체,60,119,가공식품,건강식품,천연건강식품,선식,기타 선식,골드카무트,1/10-1/29 [반값세일/10개월] 골드 카무트 효소 30포 x 10박스 +파로 3봉,175000,175000,카드 5%,20070107,https://img.shinsegaetvshopping.com/goods/107/20070107_s_20251125125717.jpg,https://www.shinsegaetvshopping.com/display/detail/20070107,건강식품
2026-01-10,09:21~10:22,전체,61,90,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,이경제,"신라밸 5프로 할인 [방송중/트리플] 이경제 흑염소진액 진眞 12박스 (70ml*30포*12박스, 총 360포)",445550,445550,카드 5%,20061027,https://img.shinsegaetvshopping.com/goods/027/20061027_s_20250401100531.jpg,https://www.shinsegaetvshopping.com/display/detail/20061027,건강식품
2026-01-10,10:22~11:22,전체,60,112,가공식품,건강식품,건강기능식품,건강기능식품,유산균,유한양행_당큐락,w신년특집[방송중 9개월+2주] 유한양행 당큐락 9개월분 +2주,526000,526000,카드 5%,20067707,https://img.shinsegaetvshopping.com/goods/707/20067707_s_20260102095952.jpg,https://www.shinsegaetvshopping.com/display/detail/20067707,건강식품
2026-01-10,11:22~12:23,IPTV,61,66,무형서비스,렌탈및기타 서비스,교육,아동학습,아동학습,메가스터디,[교육] 메가스터디교육 엠베스트 중등교육 (방송에서만! 14일 무료체험-겨울방학),0,0,,20070268,https://img.shinsegaetvshopping.com/goods/268/20070268_s_20251203084600.jpg,https://www.shinsegaetvshopping.com/display/detail/20070268,렌탈
2026-01-10,11:22~12:23,CATV,61,28,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,에센스팩트,닥터3,[단독] 닥터3 로즈 버건디 팩트 (본품10g*2개 + 리필10g*3개 + 글로우 립밤 3.5g*1개),58900,58900,카드 5%,20069106,https://img.shinsegaetvshopping.com/goods/106/20069106_s_20251104095542.jpg,https://www.shinsegaetvshopping.com/display/detail/20069106,뷰티
2026-01-10,12:23~13:43,IPTV,80,85,생활용품,생활용품,생활잡화류,옷걸이/벽걸이,기타 옷걸이/벽걸이,이즈미,[판매1등] 이즈미 프리미엄 보풀 제거기 IKL-810,84000,84000,카드 5%,20069574,https://img.shinsegaetvshopping.com/goods/574/20069574_s_20201106150257.jpg,https://www.shinsegaetvshopping.com/display/detail/20069574,생활용품
2026-01-10,12:23~13:43,CATV,80,37,가구/인테리어,침구단품,이불커버/차렵이불/홑이불/겹이불,차렵이불,기타 차렵이불,더플레오,더플레오 베이즌 차렵 이불 3종 베개커버6장 패키지 (SK),89900,89900,카드 5%,20069143,https://img.shinsegaetvshopping.com/goods/143/20069143_l_20251016200322.jpg,https://www.shinsegaetvshopping.com/display/detail/20069143,침구
2026-01-10,13:43~14:43,전체,60,90,뷰티,기초화장품,기초케어,크림/젤,탄력크림,성분에디터,*특대용량패키지* 성분에디터 녹는실 아이크림 세트 (아이크림 50ml*7개),99900,99900,카드 5%,20069653,https://img.shinsegaetvshopping.com/goods/653/20069653_s_20251021152335.jpg,https://www.shinsegaetvshopping.com/display/detail/20069653,뷰티
2026-01-10,14:43~16:04,전체,81,91,뷰티,기초화장품,기초케어,세트,기초세트,끌레드벨,"[방송중] 끌레드벨 콜라겐리프팅 기초세트 매니아 (스킨4,로션4,크림4,아이크림4 총16종)",129000,129000,카드 5%,20069768,https://img.shinsegaetvshopping.com/goods/768/20069768_s_20250811161500.jpg,https://www.shinsegaetvshopping.com/display/detail/20069768,뷰티
2026-01-10,16:04~17:24,전체,80,97,가공식품,냉동식품,냉동가공식품,냉동스테이크/떡갈비/섭산적,냉동갈비,조선호텔,조선호텔 양념 LA갈비 400g X 8팩,119900,119900,카드 5%,20060824,https://img.shinsegaetvshopping.com/goods/824/20060824_s_20250401104842.jpg,https://www.shinsegaetvshopping.com/display/detail/20060824,일반식품
2026-01-10,17:24~18:24,전체,60,99,패션,레포츠용품,스포츠슈즈,베이직스포츠,방한화,PONY,여성 포니 (PONY) 천연소가죽 방한부츠,59000,59000,카드 5%,20070212,https://img.shinsegaetvshopping.com/goods/212/20070212_s_20251130173450.jpg,https://www.shinsegaetvshopping.com/display/detail/20070212,레포츠
2026-01-10,18:24~19:25,전체,61,84,패션,여성의류,하의,팬츠,정장팬츠/슬랙스,모브온,"[런칭가 79,900 → 59,900] 모브온 25FW 오닉스 셔닐 매직팬츠 2종(최초 가격인하!!)",59900,59900,카드 5%,20068083,https://img.shinsegaetvshopping.com/goods/083/20068083_s_20251114111120.jpg,https://www.shinsegaetvshopping.com/display/detail/20068083,여성의류
2026-01-10,19:25~20:25,전체,60,118,뷰티,기초화장품,마스크/팩,마스크,겔마스크팩,리브이셀,(조윤주 패키지)[35회 관리] 리브이셀 콜라겐 투명 랩핑 마스크 30g x 총 35매 (총 7박스) 최저가 패키지,139000,139000,카드 5%,20068374,https://img.shinsegaetvshopping.com/goods/374/20068374_s_20240801093621.jpg,https://www.shinsegaetvshopping.com/display/detail/20068374,뷰티
2026-01-10,20:25~21:25,IPTV,60,87,무형서비스,여행/예약서비스,여행(상담),해외(동아시아),해외(동아시아),한진관광,[특집전]스카이패스 한진관광 북해도 핵심일주 3박4일 대한항공 노팁!쇼운쿄숙박!호텔석식 2회,0,0,,20070593,https://img.shinsegaetvshopping.com/goods/593/20070593_l_20260107112147.jpg,https://www.shinsegaetvshopping.com/display/detail/20070593,여행
2026-01-10,20:25~21:25,CATV,60,38,패션,남성캐쥬얼,하의,캐쥬얼팬츠,본딩팬츠,CERINI BY PAT,CERINI by PAT 25FW 보아퍼 패딩팬츠3종,89900,89900,카드 5%,20070234,https://img.shinsegaetvshopping.com/goods/234/20070234_l_20251128100714.jpg,https://www.shinsegaetvshopping.com/display/detail/20070234,캐쥬얼남성
2026-01-10,21:25~22:26,전체,61,127,패션잡화,언더웨어,여성,브라팬티세트,레이스,시슬리,(방송에서만 세일) 시슬리 SISLEY 라이크라 레이스 브라렛 5세트,89950,89950,카드 5%,20069617,https://img.shinsegaetvshopping.com/goods/617/20069617_l_20251110150352.jpg,https://www.shinsegaetvshopping.com/display/detail/20069617,언더웨어
2026-01-10,22:26~23:26,IPTV,60,76,무형서비스,여행/예약서비스,여행(상담),해외(동아시아),해외(동아시아),참좋은여행,"[*여행의신세계]참좋은여행 몽골 3/4/5일 노쇼핑,월드체인호텔,현대식게르숙박",0,0,,20070516,https://img.shinsegaetvshopping.com/goods/516/20070516_l_20260106093400.jpg,https://www.shinsegaetvshopping.com/display/detail/20070516,여행
